1, 1.0641e+16, 1.07413
1, 1.40742e+16, 0.565485
0, 8.72829e+16, 0.142177
0, 4.22872e+16, 0.65504
0, 5.77793e+16, 1.14807
0, 8.55882e+16, 0.896134
0, 8.46206e+16, 1.54911
1, 1.10851e+16, 0.0171538
0, 6.59644e+16, 1.45124
1, 5.54586e+16, 1.07463
1, 2.75695e+16, 0.327826
1, 7.85723e+15, 1.50589
0, 2.71076e+16, 1.54291
1, 1.13493e+16, 0.301771
1, 2.25614e+16, 0.866706
0, 9.0996e+16, 0.69272
0, 9.73292e+16, 0.676357
1, 9.43418e+16, 1.25354
1, 5.33373e+16, 0.06854
1, 8.88673e+15, 0.585482
1, 6.72078e+15, 0.347565
0, 8.52349e+16, 1.25275
1, 5.1398e+15, 1.31467
1, 2.01269e+16, 0.884096
0, 7.2148e+16, 1.2166
0, 9.76414e+16, 0.895868
1, 4.60107e+16, 0.92027
0, 8.68588e+16, 0.516173
0, 5.22822e+16, 1.55952
1, 3.01904e+16, 1.55998
0, 5.64617e+16, 0.249371
1, 1.55411e+16, 0.0174347
0, 3.47439e+16, 0.398802
0, 4.76212e+16, 0.829117
1, 1.5671e+16, 1.0887
0, 4.77426e+16, 0.538731
1, 5.75553e+15, 0.593103
0, 7.08016e+16, 0.644405
0, 4.84477e+16, 0.889221
0, 4.6954e+16, 0.526581
0, 8.62023e+16, 0.325268
1, 1.18894e+16, 0.964585
1, 2.71189e+16, 0.50308
1, 1.15623e+16, 1.13803
0, 6.31747e+16, 0.999941
0, 6.28874e+16, 0.556523
0, 8.26357e+16, 1.10439
1, 8.087e+16, 0.50377
0, 4.89196e+16, 0.423136
1, 4.44515e+16, 1.23117
1, 3.6389e+16, 0.492862
0, 9.17829e+16, 1.06907
1, 6.73996e+15, 0.584625
1, 2.21998e+16, 1.09068
1, 9.66719e+15, 0.0710186
1, 2.51743e+16, 0.705828
0, 8.66987e+16, 1.39719
1, 6.01998e+16, 0.354149
1, 2.65017e+16, 1.09202
1, 3.97304e+16, 1.35674
1, 1.90838e+16, 0.980716
0, 9.70043e+16, 0.885898
0, 9.25955e+16, 0.413397
0, 8.0833e+16, 1.03348
0, 8.99753e+16, 1.11273
1, 1.96457e+16, 0.991561
1, 4.89133e+15, 1.55865
1, 7.28911e+16, 0.12837
1, 2.41215e+16, 1.12197
0, 6.78056e+16, 0.566114
1, 3.03962e+16, 0.119058
0, 9.76678e+16, 1.3392
1, 5.85043e+16, 0.262666
0, 5.2021e+16, 1.04169
0, 5.35226e+16, 0.865434
1, 1.10551e+16, 0.614742
1, 3.46645e+16, 0.232865
0, 6.82608e+16, 1.47165
0, 3.57706e+16, 0.285718
0, 6.09486e+16, 0.930206
0, 4.7763e+16, 0.211127
1, 2.43074e+16, 0.0387848
1, 4.27685e+16, 0.856019
0, 7.14287e+16, 1.24999
1, 1.41369e+16, 1.08053
1, 1.71775e+16, 1.50217
1, 8.72514e+15, 0.495464
0, 9.53446e+16, 0.0282624
0, 7.64895e+16, 1.02825
0, 4.51464e+16, 1.42525
0, 5.42843e+16, 0.340828
0, 5.53074e+16, 1.38668
0, 6.3822e+16, 0.272632
1, 1.32391e+16, 0.435673
0, 9.99654e+16, 1.4977
0, 7.87384e+16, 0.689036
0, 9.30613e+16, 0.4488
1, 2.24092e+15, 0.274455
0, 9.44957e+16, 1.31445
0, 7.97793e+16, 1.54518
0, 7.06207e+16, 0.800916
0, 4.86818e+16, 0.866508
0, 7.3678e+16, 1.25621
0, 8.08521e+16, 1.33286
1, 6.36548e+16, 0.0226386
0, 9.67722e+16, 0.303321
0, 4.6094e+16, 1.4245
0, 5.96499e+16, 1.04744
1, 4.18771e+16, 0.312209
0, 4.21944e+16, 0.336995
1, 6.79221e+15, 1.41259
1, 2.33933e+16, 1.46713
0, 9.52533e+16, 0.468455
1, 5.96919e+16, 0.118355
0, 8.35179e+16, 0.0415707
1, 8.28687e+15, 1.21513
1, 1.04713e+16, 0.434462
1, 3.13742e+16, 1.00121
0, 8.75294e+16, 0.145114
0, 6.0138e+16, 1.00361
1, 6.48879e+16, 0.18365
0, 4.32534e+16, 1.05115
0, 9.44463e+16, 1.48154
0, 9.25537e+16, 0.856777
0, 5.19897e+16, 0.20888
0, 4.56417e+16, 0.194949
1, 1.8518e+16, 0.453527
0, 7.904e+16, 0.0308025
1, 6.97245e+16, 1.03609
0, 7.3406e+16, 0.561061
1, 1.32412e+16, 0.888465
0, 8.99226e+16, 0.730882
0, 6.80705e+16, 0.119968
1, 1.52721e+16, 1.21126
0, 3.73883e+16, 0.906515
1, 1.20966e+16, 1.34455
1, 1.08566e+16, 0.867045
0, 3.91151e+16, 0.749118
0, 6.15994e+16, 1.18478
1, 3.93305e+16, 0.169316
1, 3.27671e+16, 0.718627
1, 5.90793e+16, 0.805879
0, 5.34841e+16, 1.34025
1, 1.07562e+16, 1.53816
0, 9.84948e+16, 1.38423
0, 4.23405e+16, 0.709558
1, 6.66675e+16, 0.986175
0, 5.49381e+16, 0.1013
0, 8.20754e+16, 0.712495
0, 7.62837e+16, 1.14959
0, 3.86032e+16, 0.667557
1, 5.75635e+16, 0.173794
0, 4.10031e+16, 0.795452
0, 8.14786e+16, 0.0606156
1, 2.12152e+16, 1.00294
1, 3.50274e+16, 0.0474439
0, 4.89157e+16, 1.32028
1, 2.43765e+16, 0.946907
0, 3.60374e+16, 0.291747
0, 6.16707e+16, 0.960597
1, 3.49604e+16, 0.346668
0, 9.43849e+16, 0.16129
1, 3.79498e+16, 0.837326
1, 2.86861e+16, 0.83535
0, 5.14434e+16, 0.654945
1, 3.69725e+15, 0.398095
0, 4.40227e+16, 0.569668
0, 7.153e+16, 0.846618
0, 9.61255e+16, 0.928369
0, 3.89354e+16, 0.657168
0, 6.41935e+16, 0.209027
1, 1.17472e+16, 0.146263
1, 4.71638e+16, 0.859598
0, 9.81063e+16, 0.369378
0, 9.79641e+16, 0.214342
0, 6.94983e+16, 0.900731
1, 3.87074e+15, 0.263891
0, 7.01257e+16, 1.53615
1, 3.96559e+16, 0.352934
1, 3.42963e+16, 0.415535
0, 5.36972e+16, 0.113361
0, 3.55048e+16, 1.00266
0, 7.93762e+16, 0.853447
1, 2.89127e+16, 0.374948
1, 3.63527e+16, 0.591945
1, 5.85242e+16, 1.00354
0, 7.57164e+16, 1.3143
0, 8.1333e+16, 0.073265
0, 7.88952e+16, 0.624357
0, 3.59484e+16, 0.914873
1, 2.77297e+16, 1.0504
0, 7.87869e+16, 1.47493
0, 5.36362e+16, 0.693045
1, 1.82406e+16, 0.997209
0, 3.54107e+16, 1.35664
1, 2.27595e+16, 1.46702
0, 7.97677e+16, 0.812627
1, 1.60167e+16, 0.755145
1, 9.93317e+16, 0.365655
0, 6.09811e+16, 0.314881
0, 7.38267e+16, 0.573143
0, 6.06657e+16, 1.51116
0, 9.33352e+16, 0.19899
0, 4.03736e+16, 0.423946
1, 3.79204e+16, 0.447512
0, 8.79143e+16, 0.227248
1, 1.69894e+16, 0.546142
1, 4.22194e+16, 0.348151
0, 9.21581e+16, 1.06023
1, 9.69361e+15, 0.858222
1, 5.19491e+16, 0.829192
1, 5.95575e+16, 0.365633
1, 3.50596e+16, 0.76813
0, 7.10384e+16, 1.23908
1, 1.38572e+16, 0.150044
0, 9.69582e+16, 1.012
1, 5.94409e+16, 1.38692
0, 5.84434e+16, 0.411199
0, 4.73076e+16, 0.0577862
1, 4.26385e+16, 0.493548
0, 7.99846e+16, 0.631394
0, 6.04306e+16, 1.26768
1, 2.83907e+16, 1.16813
1, 8.25111e+16, 0.251389
1, 2.77672e+16, 0.315967
1, 4.00799e+16, 0.959403
1, 2.21364e+16, 0.895605
1, 5.13147e+16, 0.364684
1, 2.70169e+16, 0.79907
0, 4.79416e+16, 0.162863
0, 4.77797e+16, 0.351718
0, 7.33817e+16, 0.736297
0, 6.56187e+16, 1.08319
0, 5.24053e+16, 0.644993
1, 6.95222e+16, 0.581182
0, 9.05237e+16, 0.510335
0, 5.52162e+16, 0.906671
0, 6.90174e+16, 0.84881
0, 3.01764e+16, 0.727052
0, 5.4394e+16, 1.47099
1, 1.79276e+16, 0.979893
1, 1.24913e+16, 1.34307
0, 9.4495e+16, 1.33155
1, 3.50313e+16, 1.0432
1, 1.79294e+16, 0.451746
1, 2.91492e+15, 1.51285
1, 1.72422e+16, 1.39151
1, 1.41412e+16, 0.545348
1, 1.43182e+16, 1.12984
0, 7.04511e+16, 0.721947
1, 8.92145e+16, 0.161077
0, 8.81042e+16, 1.36398
0, 6.1276e+16, 0.0395895
0, 7.37766e+16, 0.093133
0, 8.40026e+16, 1.55103
0, 6.99666e+16, 0.638696
0, 8.04237e+16, 1.06675
1, 4.55206e+16, 1.37505
0, 5.08922e+16, 0.647964
0, 5.96542e+16, 0.341692
1, 6.86175e+15, 0.277081
0, 8.23192e+16, 1.07028
0, 7.66958e+16, 1.26811
1, 4.71387e+16, 0.268179
1, 1.92374e+16, 0.678322
1, 2.29445e+16, 1.15352
0, 4.24416e+16, 1.37134
1, 3.98048e+16, 1.50857
0, 4.04116e+16, 0.295043
0, 8.38822e+16, 0.216405
1, 2.10678e+16, 1.35188
1, 6.75175e+15, 0.857757
1, 4.09932e+16, 0.709854
1, 3.83535e+16, 0.0751452
0, 7.207e+16, 0.336201
1, 2.08679e+16, 1.56353
1, 1.32188e+16, 0.610491
0, 6.82031e+16, 0.602249
0, 9.21875e+16, 0.567425
1, 2.49371e+16, 1.48076
0, 8.45276e+16, 1.26045
0, 5.76435e+16, 1.54039
0, 6.19522e+16, 0.803391
1, 5.12223e+16, 1.292
0, 9.47987e+16, 1.08959
1, 5.13594e+16, 0.591491
1, 8.05151e+15, 0.928384
0, 5.92255e+16, 0.756648
0, 5.52423e+16, 0.2421
1, 7.89989e+16, 0.283617
1, 1.44613e+16, 0.343712
0, 7.46965e+16, 1.37
0, 4.61017e+16, 0.601917
1, 4.34232e+15, 0.631458
0, 9.25863e+16, 1.51833
0, 6.24148e+16, 0.321634
0, 4.73441e+16, 1.17804
1, 3.55012e+16, 0.805507
1, 6.72542e+15, 1.49267
0, 9.00993e+16, 0.11701
0, 3.03758e+16, 1.42923
0, 5.39529e+16, 1.51797
0, 4.95366e+16, 0.275536
1, 2.36963e+16, 1.11607
1, 3.68031e+16, 0.603183
0, 7.57555e+16, 0.901495
1, 4.2202e+16, 0.91897
0, 9.48061e+16, 0.793434
1, 8.01064e+16, 1.08297
1, 2.45012e+16, 1.0748
1, 3.73893e+16, 0.439923
1, 1.51433e+15, 1.09148
1, 2.61935e+16, 0.985974
0, 8.53825e+16, 0.366793
0, 5.01033e+16, 0.588113
0, 4.71222e+16, 1.02039
0, 7.2149e+16, 1.15965
1, 1.41946e+15, 1.02429
1, 1.95983e+16, 1.03941
0, 9.68408e+16, 1.52476
1, 1.90827e+16, 0.0697707
1, 9.77951e+16, 0.366392
1, 1.30127e+16, 0.199159
1, 1.19701e+16, 0.0803472
0, 6.50845e+16, 1.50095
1, 1.70318e+16, 0.41596
0, 8.20129e+16, 0.872604
1, 1.80927e+16, 0.91718
0, 7.71236e+16, 1.07493
0, 3.23813e+16, 0.667675
1, 7.65996e+16, 0.0318635
1, 1.95833e+16, 1.38017
0, 5.19965e+16, 0.152601
1, 9.62973e+16, 0.428826
1, 6.90219e+16, 0.32823
0, 9.57648e+16, 1.04713
1, 1.61777e+16, 1.5668
0, 5.52352e+16, 1.27133
0, 5.48597e+16, 1.42922
0, 8.60935e+16, 0.466894
1, 2.13079e+16, 0.185238
0, 9.52712e+16, 0.306466
0, 5.34628e+16, 1.42146
0, 4.54308e+16, 1.12676
0, 8.17238e+16, 1.50963
0, 6.71959e+16, 0.987141
1, 3.93659e+16, 0.487047
1, 4.11318e+16, 0.177719
0, 5.84925e+16, 0.346529
0, 4.85535e+16, 0.950295
0, 9.37042e+16, 1.09023
1, 6.97014e+16, 0.70796
1, 5.63913e+16, 1.37825
1, 2.45547e+16, 0.373805
1, 4.27225e+16, 0.701559
0, 9.25132e+16, 1.34025
0, 3.22156e+16, 1.46777
0, 8.06091e+16, 1.45418
0, 4.30288e+16, 1.10946
1, 3.16122e+16, 0.475087
0, 8.53e+16, 0.981106
0, 8.81973e+16, 0.394964
0, 8.35732e+16, 1.51639
1, 2.04265e+16, 0.392395
0, 8.71111e+16, 1.05653
0, 8.70046e+16, 0.74279
1, 2.95745e+16, 0.591318
0, 8.83253e+16, 0.052938
0, 9.20741e+16, 0.435936
1, 5.69142e+15, 0.767423
1, 1.41737e+16, 0.337303
0, 9.80279e+16, 1.30296
0, 9.3637e+16, 0.81629
1, 8.26355e+15, 1.38439
1, 2.6485e+16, 0.928561
1, 3.20626e+16, 0.41166
1, 3.02554e+16, 0.999013
1, 5.73368e+15, 0.981016
0, 8.48417e+16, 0.533101
1, 2.59613e+16, 1.20501
1, 2.29702e+16, 0.809797
1, 1.13187e+16, 0.57681
0, 8.61618e+16, 0.800308
0, 5.07682e+16, 1.5611
0, 9.30919e+16, 1.47969
0, 7.08903e+16, 1.37148
0, 6.49876e+16, 0.759829
0, 8.817e+16, 0.421685
1, 2.20703e+16, 1.5553
1, 1.66813e+16, 0.234622
1, 7.6417e+15, 1.48554
1, 8.00379e+16, 0.0752571
0, 6.64083e+16, 1.43628
0, 6.55968e+16, 0.883155
1, 2.77303e+16, 0.829758
0, 8.49085e+16, 1.1569
0, 9.21577e+16, 1.06857
1, 2.74921e+16, 0.0450017
0, 9.58809e+16, 0.762868
0, 5.02772e+16, 0.607122
0, 8.7124e+16, 1.32767
0, 5.74019e+16, 0.594054
0, 8.64723e+16, 0.258888
0, 6.7435e+16, 1.13301
1, 5.25242e+16, 0.166668
0, 5.43815e+16, 0.271945
0, 9.40187e+16, 0.156894
0, 4.39501e+16, 1.31253
0, 4.57356e+16, 0.85069
0, 6.05097e+16, 0.043124
1, 4.01509e+15, 1.47801
1, 2.45725e+16, 1.52311
1, 8.42472e+16, 1.56525
1, 3.61516e+16, 0.764473
0, 7.07504e+16, 0.936493
0, 6.23716e+16, 0.903568
0, 8.22192e+16, 0.590038
0, 9.85755e+16, 1.563
0, 9.96315e+16, 0.666312
1, 1.39001e+16, 0.943315
0, 6.47472e+16, 0.917651
1, 3.12141e+16, 0.809609
0, 7.98632e+16, 1.33318
1, 2.87521e+16, 0.241171
0, 6.84273e+16, 1.22273
1, 1.43875e+16, 0.348074
1, 5.38858e+15, 0.257385
1, 2.8386e+16, 0.972081
0, 7.6816e+16, 1.20793
1, 9.23657e+15, 0.00763763
0, 8.92335e+16, 1.05272
0, 3.06246e+16, 1.44625
0, 9.65426e+16, 0.336712
1, 5.47232e+15, 1.32106
1, 3.28055e+16, 1.45009
0, 8.54067e+16, 0.735436
0, 7.58864e+16, 1.00474
0, 8.83251e+16, 1.0762
1, 1.42289e+16, 1.56357
1, 7.00478e+16, 0.529011
1, 2.10716e+16, 1.49238
0, 9.62056e+16, 0.794902
0, 7.69339e+16, 0.144804
1, 6.33148e+15, 1.49934
1, 1.21154e+16, 1.16913
1, 8.61475e+16, 0.148769
0, 7.29077e+16, 0.750232
1, 2.03197e+16, 0.0886198
1, 3.0571e+16, 0.863451
1, 2.20688e+16, 1.52932
0, 6.926e+16, 0.840593
0, 5.56989e+16, 1.48049
0, 7.94864e+16, 0.316567
1, 4.04721e+16, 0.350717
0, 9.5748e+16, 1.34394
0, 6.41866e+16, 0.97827
1, 3.60452e+16, 0.389482
1, 4.04022e+16, 0.392599
0, 5.03387e+16, 0.469102
0, 5.02661e+16, 1.2001
1, 4.71374e+16, 0.350888
0, 9.37678e+16, 0.702748
0, 8.13886e+16, 0.891257
0, 8.64938e+16, 0.0234166
0, 8.26339e+16, 0.89961
1, 9.9164e+15, 0.414164
0, 7.42803e+16, 0.498425
0, 6.63256e+16, 0.304383
1, 8.01001e+16, 0.318668
1, 1.9427e+16, 0.349869
1, 3.64097e+16, 0.387955
1, 1.20404e+16, 0.979327
1, 2.48487e+16, 0.772804
0, 6.90265e+16, 1.16209
0, 3.90835e+16, 0.427638
0, 8.96906e+16, 1.11067
1, 8.02969e+15, 1.10817
0, 6.47902e+16, 0.240012
1, 5.29508e+15, 0.599371
1, 2.75227e+16, 0.200024
1, 2.40782e+16, 1.43873
1, 3.17438e+16, 0.759647
0, 3.60791e+16, 0.420058
0, 4.18859e+16, 1.48378
1, 1.99004e+15, 0.224151
1, 1.63955e+16, 0.03715
0, 4.1565e+16, 1.53719
1, 1.66633e+16, 1.0881
0, 9.38821e+16, 1.44428
0, 4.63521e+16, 1.14886
0, 4.09621e+16, 1.3653
0, 5.81305e+16, 0.200485
1, 3.0719e+16, 0.294392
0, 4.8616e+16, 0.684277
0, 7.6417e+16, 0.825105
1, 2.59513e+16, 0.545157
1, 2.72752e+16, 0.0828313
1, 3.66157e+15, 1.38269
1, 1.38072e+16, 0.997164
1, 2.04916e+16, 0.332319
0, 6.58923e+16, 0.209802
1, 3.57984e+16, 1.03618
1, 4.20228e+16, 0.286385
0, 8.92622e+16, 0.945146
1, 4.23354e+16, 0.812111
1, 1.14731e+16, 0.584611
1, 3.15203e+16, 0.0629076
1, 3.3238e+16, 0.631393
1, 3.60096e+15, 0.14006
1, 2.57407e+16, 0.703212
0, 6.52638e+16, 1.02536
0, 6.84434e+16, 0.33405
1, 4.08954e+16, 0.0214315
1, 5.60133e+15, 0.800157
0, 3.84475e+16, 0.105194
1, 2.47177e+16, 0.102929
1, 3.50076e+16, 1.33499
1, 2.36437e+16, 0.745025
1, 2.7046e+16, 0.27501
1, 1.487e+16, 0.138475
0, 9.49312e+16, 0.755263
0, 8.56398e+16, 0.895639
0, 8.55839e+16, 1.21884
0, 6.18287e+16, 0.569162
1, 5.44281e+16, 0.262016
0, 5.0691e+16, 0.691095
1, 3.02779e+16, 0.0397379
1, 1.50756e+16, 0.488604
1, 4.66004e+16, 0.566777
1, 2.61196e+16, 1.07558
0, 8.64751e+16, 0.765646
1, 3.20144e+16, 0.788856
1, 1.31546e+16, 1.28593
0, 6.1235e+16, 0.18546
0, 9.52916e+16, 0.929787
0, 6.439e+16, 1.50191
1, 2.04646e+16, 0.297016
0, 4.09872e+16, 0.912853
0, 5.32813e+16, 0.176446
0, 5.24883e+16, 0.331699
0, 3.29537e+16, 0.509745
1, 5.71329e+16, 0.175603
1, 1.38548e+16, 0.744342
0, 9.86093e+16, 1.06049
1, 1.1131e+16, 1.09846
1, 2.31324e+16, 1.14718
0, 4.50838e+16, 0.795674
1, 6.40681e+16, 0.618202
1, 2.18167e+16, 1.28647
1, 4.3672e+15, 0.895895
1, 1.16354e+16, 0.245853
1, 1.50363e+16, 0.309421
0, 6.38371e+16, 0.502389
0, 4.67963e+16, 1.21639
1, 2.12239e+16, 0.870445
1, 2.14823e+16, 1.06239
1, 2.65286e+16, 0.519414
0, 4.53902e+16, 0.621968
1, 1.62521e+15, 0.551664
0, 5.22418e+16, 1.13276
0, 8.20509e+16, 0.434369
0, 6.27253e+16, 0.848686
1, 2.14693e+15, 1.16544
0, 5.07694e+16, 0.877904
1, 5.52997e+15, 0.432558
1, 3.75684e+16, 1.00236
0, 9.05828e+16, 1.13578
0, 9.14421e+16, 0.432546
1, 1.41581e+16, 0.221931
0, 9.37468e+16, 0.395166
1, 1.34258e+16, 1.08198
0, 5.67093e+16, 1.06719
1, 5.87022e+16, 0.00380008
0, 8.19457e+16, 0.537108
0, 9.56121e+16, 0.336491
0, 8.20713e+16, 0.759486
0, 7.48152e+16, 0.728256
0, 9.59396e+16, 0.509193
1, 7.23112e+15, 0.408667
0, 5.42773e+16, 0.193813
0, 8.79538e+16, 0.209286
1, 9.83328e+15, 0.348645
0, 7.79407e+16, 0.701703
0, 8.20935e+16, 1.18882
0, 5.78793e+16, 1.1115
0, 8.78339e+16, 0.392588
1, 4.68381e+16, 1.51962
0, 5.98083e+16, 0.236733
1, 2.60532e+16, 1.29915
0, 3.33741e+16, 0.915919
